Date,Time Control,White,Black,White Rating,Black Rating,White Country,Black Country,Result,Did Jerry Win?,White Accuracy,Black Accuracy,Jerry Accuracy,Moves,Day_of_Week,Color_Played,Opponent Rating,Did Jerry Win numeric,Opponent Accuracy,Color_Played numeric
2021-05-18,10 min,Dizzyscar,Arno140,576,623,United States,France,Black,Loss,56.9,72.8,56.9,10,Tuesday,White,623,0,72.8,1
2021-05-18,10 min,karigo12,Dizzyscar,627,583,Colombia,United States,White,Loss,50.5,36.7,36.7,35,Tuesday,Black,627,0,50.5,-1
2021-05-18,10 min,Kornik_Drukarz,Dizzyscar,566,590,Poland,United States,White,Loss,75.2,61.7,61.7,14,Tuesday,Black,566,0,75.2,-1
2021-05-18,10 min,viejov,Dizzyscar,595,599,Spain,United States,Black,Win,55.3,67.6,67.6,30,Tuesday,Black,595,1,55.3,-1
2021-05-18,10 min,Dizzyscar,mica44119,591,571,United States,France,White,Win,52.6,42.5,52.6,11,Tuesday,White,571,1,42.5,1
2021-05-18,10 min,mica44119,Dizzyscar,579,583,France,United States,Black,Win,42.6,55.7,55.7,25,Tuesday,Black,579,1,42.6,-1
2021-05-18,10 min,Dizzyscar,Julienpetitfrancais,575,529,United States,France,White,Win,61.3,56.2,61.3,38,Tuesday,White,529,1,56.2,1
2021-05-17,10 min,Dizzyscar,Big2021,560,564,United States,United States,White,Win,56.4,57.7,56.4,70,Monday,White,564,1,57.7,1
2021-05-17,10 min,Neksulus,Dizzyscar,596,551,Türkiye,United States,White,Loss,71.5,67.5,67.5,69,Monday,Black,596,0,71.5,-1
2021-05-14,10 min,pyxlh,Dizzyscar,569,558,France,United States,White,Loss,51.3,50.5,50.5,18,Friday,Black,569,0,51.3,-1
2021-05-14,5 min,Dizzyscar,NetoVerrengia,634,624,United States,Brazil,Black,Loss,56.1,65.4,56.1,56,Friday,White,624,0,65.4,1
2021-05-14,5 min,Psylo13,Dizzyscar,595,673,France,United States,Black,Win,68,55.1,55.1,19,Friday,Black,595,1,68,-1
2021-05-14,10 min,SuperPunch50,Dizzyscar,597,566,United States,United States,White,Loss,97.7,69.9,69.9,7,Friday,Black,597,0,97.7,-1
2021-05-14,10 min,Dizzyscar,andresinfante24,574,598,United States,United States,Black,Loss,90.7,62.3,90.7,5,Friday,White,598,0,62.3,1
2021-05-14,10 min,Rishabh_Dahiya,Dizzyscar,590,582,India,United States,White,Loss,74.1,63.9,63.9,70,Friday,Black,590,0,74.1,-1
2021-05-14,10 min,emirhan4021,Dizzyscar,620,590,Türkiye,United States,White,Loss,80.3,66.6,66.6,27,Friday,Black,620,0,80.3,-1
2021-05-14,10 min,Dizzyscar,Axion59,598,550,United States,France,White,Win,52.3,41.4,52.3,40,Friday,White,550,1,41.4,1
2021-05-14,10 min,Dizzyscar,lolachrissie,591,539,United States,United Kingdom,White,Win,72.7,35.5,72.7,4,Friday,White,539,1,35.5,1
2021-05-14,10 min,Dizzyscar,DuartePR,583,603,United States,Portugal,White,Win,70.8,57.3,70.8,43,Friday,White,603,1,57.3,1
2021-05-14,10 min,Dizzyscar,Mihir2505,574,556,United States,India,Black,Loss,29.5,30.2,29.5,27,Friday,White,556,0,30.2,1
2021-05-14,10 min,Rizalbakrimuhammad,Dizzyscar,521,583,Indonesia,United States,Black,Win,63.3,51.3,51.3,10,Friday,Black,521,1,63.3,-1
2021-05-14,10 min,Dizzyscar,THErealBMo,576,518,United States,United States,White,Win,61.1,60.2,61.1,20,Friday,White,518,1,60.2,1
2021-05-14,10 min,qigreenwood,Dizzyscar,557,569,Indonesia,United States,Black,Win,50.2,64.8,64.8,17,Friday,Black,557,1,50.2,-1
2021-05-14,10 min,chauvini,Dizzyscar,588,561,Poland,United States,White,Loss,36.4,23,23,36,Friday,Black,588,0,36.4,-1
2021-05-13,10 min,Dizzyscar,ryandl0,569,576,United States,United States,White,Win,65.4,65,65.4,32,Thursday,White,576,1,65,1
2021-05-13,10 min,udaytyagi,Dizzyscar,576,560,United States,United States,Black,Win,69.2,75.8,75.8,38,Thursday,Black,576,1,69.2,-1
2021-05-13,10 min,its-erin,Dizzyscar,552,551,United States,United States,White,Loss,75,68.8,68.8,30,Thursday,Black,552,0,75,-1
2021-05-13,10 min,Dizzyscar,Holasoymaty,550,532,United States,Argentina,Black,Loss,64.9,89,64.9,11,Thursday,White,532,0,89,1
2021-05-13,10 min,Dizzyscar,JogvanSimonsen,559,553,United States,Faroe Islands,White,Win,69.8,64.7,69.8,45,Thursday,White,553,1,64.7,1
2021-05-13,10 min,Dizzyscar,aboghali,551,626,United States,Egypt,Black,Loss,69.4,70.5,69.4,9,Thursday,White,626,0,70.5,1
2021-05-13,10 min,Dizzyscar,ByeFreeDomIMissYou,558,538,United States,United Kingdom,Black,Loss,66.1,97.9,66.1,7,Thursday,White,538,0,97.9,1
2021-05-13,10 min,edjaen,Dizzyscar,577,567,Panama,United States,Black,Win,32.5,37.6,37.6,20,Thursday,Black,577,1,32.5,-1
2021-05-13,10 min,CAROLINA-PIRATE,Dizzyscar,569,558,United States,United States,Black,Win,51.6,89.9,89.9,6,Thursday,Black,569,1,51.6,-1
2021-05-13,10 min,Dizzyscar,Xxxn00bslayerxxX,549,508,United States,United States,White,Win,67.8,60.6,67.8,32,Thursday,White,508,1,60.6,1
2021-05-13,10 min,Xxxn00bslayerxxX,Dizzyscar,532,541,United States,United States,Black,Win,49.3,55,55,15,Thursday,Black,532,1,49.3,-1
2021-05-13,10 min,Dizzyscar,Rsanvec,532,531,United States,Spain,Black,Loss,64.4,57.4,64.4,20,Thursday,White,531,0,57.4,1
2021-05-13,10 min,Spopperman,Dizzyscar,509,540,Italy,United States,White,Loss,93.9,58.4,58.4,13,Thursday,Black,509,0,93.9,-1
2021-05-13,10 min,pribreeee,Dizzyscar,522,549,United States,United States,Black,Win,28.3,37.5,37.5,46,Thursday,Black,522,1,28.3,-1
2021-05-13,10 min,Dizzyscar,WONDER931,541,542,United States,France,Black,Loss,63.5,67,63.5,31,Thursday,White,542,0,67,1
2021-05-12,10 min,VHung007,Dizzyscar,516,549,Vietnam,United States,Black,Win,58.8,52.6,52.6,37,Wednesday,Black,516,1,58.8,-1
2021-05-12,10 min,Dizzyscar,tanzeruimoe,541,484,United States,Malaysia,White,Win,76.2,68,76.2,6,Wednesday,White,484,1,68,1
2021-05-12,10 min,Dizzyscar,cabjdiiego,534,553,United States,Argentina,Draw,Draw,49.5,57.8,49.5,53,Wednesday,White,553,0,57.8,1
2021-05-12,10 min,Dizzyscar,nilnotArmstrong,534,561,United States,India,Black,Loss,69.5,68.2,69.5,89,Wednesday,White,561,0,68.2,1
2021-05-12,10 min,ocleprincipal,Dizzyscar,502,542,France,United States,Black,Win,62.2,67.6,67.6,42,Wednesday,Black,502,1,62.2,-1
2021-05-12,10 min,bbdelicia,Dizzyscar,524,534,Brazil,United States,Black,Win,18.7,22.4,22.4,40,Wednesday,Black,524,1,18.7,-1
2021-05-12,10 min,MzBDexter,Dizzyscar,559,526,United States,United States,White,Loss,75.3,57.5,57.5,5,Wednesday,Black,559,0,75.3,-1
2021-05-12,10 min,Dizzyscar,Dixen7,534,483,United States,France,White,Win,85.1,60.4,85.1,7,Wednesday,White,483,1,60.4,1
2021-05-12,10 min,Dizzyscar,The9653,527,523,United States,Canada,White,Win,68.7,59.3,68.7,23,Wednesday,White,523,1,59.3,1
2021-05-12,10 min,73_Jaziel_21,Dizzyscar,549,519,Mexico,United States,White,Loss,67.9,54.5,54.5,30,Wednesday,Black,549,0,67.9,-1
2021-05-12,10 min,MeDuque,Dizzyscar,527,527,Spain,United States,Black,Win,62.9,60.8,60.8,9,Wednesday,Black,527,1,62.9,-1
2021-05-12,10 min,Cavernous99,Dizzyscar,512,519,Poland,United States,White,Loss,93.1,86.5,86.5,6,Wednesday,Black,512,0,93.1,-1
2021-05-12,10 min,Dizzyscar,Allers279,528,519,United States,United Kingdom,White,Win,70.6,64.5,70.6,39,Wednesday,White,519,1,64.5,1
2021-05-12,10 min,Dizzyscar,darkshoon,520,564,United States,Canada,Black,Loss,57.2,58.7,57.2,18,Wednesday,White,564,0,58.7,1
2021-05-12,10 min,Dizzyscar,EXIUTIUM,527,474,United States,Poland,White,Win,52.5,43.7,52.5,16,Wednesday,White,474,1,43.7,1
2021-05-12,10 min,Dizzyscar,odldoz,520,460,United States,Poland,White,Win,71.2,46.4,71.2,13,Wednesday,White,460,1,46.4,1
2021-05-12,10 min,batflight,Dizzyscar,557,513,France,United States,White,Loss,37.6,27.5,27.5,33,Wednesday,Black,557,0,37.6,-1
2021-05-12,10 min,idrisssysavane9,Dizzyscar,505,520,Malaysia,United States,Black,Win,62.1,71.6,71.6,27,Wednesday,Black,505,1,62.1,-1
2021-05-12,10 min,Dizzyscar,thalisTagua,512,529,United States,Brazil,White,Win,81.5,75.3,81.5,30,Wednesday,White,529,1,75.3,1
